#H295R-shbcatenin		
Gene	Fold Change (log2) [- dox/+dox]	p_values_adjusted
CCDC18	0.0189983333333343	0.950980037243398
CNDP2	-0.0116676666666651	0.969513647149429
C12orf65	0.0880120000000012	0.682390613806982
ADAM21	-0.00881316666666627	0.98147292539484
SREBF2	-0.324040333333331	0.144613416019330
SNX29P2	0.149633333333333	0.443378989641463
ERMN	-0.0349743333333328	0.887780036680668
LOC400590	-0.0956826666666671	0.86011149680202
VDR	-0.319768333333333	0.148610516089671
RPL30	0.0166900000000008	0.952154839195077
ZC4H2	0.119417000000002	0.600950363504414
DTX2P1-UPK3BP1	0.113520000000002	0.572207354314478
HBB	-0.0309479999999996	0.904507944803624
NANOS1	-0.132100666666666	0.670113640649168
ZNF517	-0.116061333333333	0.639837290428782
MAGED1	-0.0310933333333328	0.902761873816516
DNAJA2	-0.105915166666666	0.601564043046757
PPP1R3C	0.052539333333334	0.855888714554296
TNNT3	0.00870266666666721	0.978192116090894
P4HB	0.109403333333334	0.610151958903093
NUDT10	0.129085666666666	0.549323798856043
CCNB1	0.0324766666666686	0.904507944803624
IFI27	0.0178326666666673	0.948778075888142
TTL	0.0121653333333339	0.972334209448278
TM4SF18	0.090463	0.705698790800484
MED29	0.0460650000000013	0.843134844119548
KITLG	0.950517666666668	0.0032803977969701
NOP14	-0.250735999999999	0.190246103576351
TCEAL7	0.0193013333333338	0.94909760991843
RAD51C	0.112142333333334	0.66632805122137
TIGD7	0.0468083333333336	0.874243670972648
KIAA1656	-0.00167499999999989	0.996285985364494
PAX5	0.0404526666666682	0.871104061464043
INSR	0.0873650000000004	0.681182934234933
PPP4R4	-0.00624466666666681	0.987134800094338
RWDD4	-0.00290366666666566	0.99521788734336
TMEM220	0.121282000000001	0.544685122345675
RAP2B	-0.0648269999999989	0.772139923817113
GATA5	-0.0764493333333335	0.773303114426509
MRPS23	0.0552183333333339	0.837549067157779
MFAP1	-0.0184063333333331	0.95813639610796
DNAH1	0.0568906666666679	0.804734312477607
OLA1	-0.0567149999999994	0.818849076927228
TOMM22	-0.0536201666666652	0.815156860161333
SLC22A2	-0.122243000000000	0.580149967309238
TMEM181	-0.152652666666667	0.524908901546083
PRKRIR	-0.0438919999999992	0.886099236060729
EXOC1	0.184039333333334	0.333881200421942
FAM216B	0.0475130000000002	0.855857615773956
TBC1D9	0.308726666666667	0.162505104948410
WNK1	-0.144147666666667	0.58391025729515
PNPLA6	-0.0130086666666657	0.964880128671703
LAMP1	0.251531000000001	0.195340089722887
ERH	0.055392333333334	0.808933385359076
UBE2U	-0.0387593333333328	0.880844178274306
WDR75	-0.163367333333332	0.549323798856043
POLR2J4	0.0420686666666667	0.867354667762818
FAM212A	0.0121813333333339	0.967460065937822
MMP17	-0.130677999999999	0.581570366864416
CEP55	0.170549000000001	0.432960172695455
PTCH1	-0.107915666666665	0.669530887411007
GGPS1	0.252137333333334	0.211495399841293
TKTL1	0.0291083333333334	0.937660160285902
G6PC3	0.0340560000000013	0.895093529187836
ADRA1D	-0.0846173333333325	0.766658480627171
C1orf100	0.0459343333333335	0.86011149680202
CENPL	-0.0731723333333331	0.775273488714107
RAB15	-0.0264780000000001	0.93278021276477
ZBTB22	-0.0202491666666652	0.942092082409632
TMC8	-0.201581333333333	0.447070880722204
LDHAL6A	-0.0561686666666664	0.824548552404467
TAGLN2	0.0595616666666675	0.797384658979621
FH	0.0842743333333347	0.742124582656713
SCARB1	0.0232220000000012	0.929542746325962
RGS2	0.763342	0.0166728696318732
IQCD	-0.183042333333332	0.355902971812274
POU5F1P3	0.117734666666666	0.667040000089664
KCTD11	0.0539070000000007	0.835752276645858
DNM1P46	0.045158111111111	0.85994094150432
TMEM100	0.463163000000001	0.0846385443172634
PCM1	0.202921666666667	0.352897567720880
CNTNAP5	0.138417666666667	0.495717992674359
PDZD7	-0.0781673333333335	0.754488794029141
SDF4	0.0920746666666666	0.661383805087653
CYP4F3	-0.145418666666666	0.541759186109413
AASS	-0.0167136666666659	0.955460918122607
DHRS1	0.171073333333334	0.371797773837046
SPTBN5	-0.0224629999999991	0.942393983671961
ASIC4	0.147389333333334	0.519406653645538
ATP1A4	-0.112263000000000	0.626064244773985
CYP11B2	-0.072726999999999	0.769890867417328
SIRT7	-0.192690999999998	0.361086199977056
NEU2	-0.0705959999999999	0.794486775271372
AP3M2	-0.166596	0.474123250726025
DENND5B	-0.166085333333332	0.433563092628613
C1orf35	-0.121197666666666	0.614573658931972
RCCD1	0.0719260000000002	0.743139552172972
ARL6IP1	0.0819500000000027	0.710483929190267
PGPEP1	-0.206733666666666	0.279049509382533
SLC22A23	-0.193986333333333	0.33989570998241
TPGS2	0.0586423333333341	0.814863116417465
RANBP1	-0.0667299999999976	0.78960166957155
NCAPH	0.0390243333333351	0.896186784012643
TAAR3	-0.0421946666666664	0.883189085233712
TMEM104	-0.112210666666666	0.692306221300676
KCNJ1	-0.00587733333333309	0.986623910782426
LYPD6	0.0595313333333338	0.791014715933453
ADRB3	-0.0919856666666664	0.687794959259872
KIAA1462	0.468382333333334	0.119540326024184
C17orf103	-0.0873036666666669	0.718456537087952
HRH3	-0.149477333333332	0.68414816517367
DYNLRB1	0.0476753333333347	0.840251723747548
LENEP	0.087235333333334	0.781760032958938
KIAA1239	-0.00874366666666623	0.978109825558428
CLIP4	0.394564333333334	0.065682075976559
MAMDC4	0.106799333333334	0.639837290428782
GPLD1	0.0548383333333334	0.809505390888975
CRHBP	-0.0633249999999992	0.826347200876756
CNTD1	0.187000666666667	0.398554167047557
NEUROD2	-0.0972509999999988	0.71936631462663
LMO2	-0.086717333333333	0.68149943269806
PYHIN1	-0.073467666666666	0.74499160363205
NGLY1	-0.0733606666666657	0.76409396614905
RGS17	-0.00275699999999999	0.995364835892372
IL17RB	-0.0900169999999995	0.6715789263798
ZSCAN5A	-0.191923666666666	0.458154400582976
PMVK	-0.0665166666666657	0.77394434422275
GPR114	-0.0426496666666666	0.894444086329255
URB1	-0.605701666666666	0.0802641563431964
CDX2	-0.047599666666666	0.843152489417868
PDE1C	-0.142395999999999	0.510451110608922
PDZD2	-0.0390326666666667	0.880131955403697
MB	-0.084540333333333	0.74164843446719
CDK1	0.236385000000001	0.243615883115952
OR2A4	0.0831193333333335	0.807097731653659
LOC285033	-0.0139419999999997	0.972026971510771
CDR2	0.00222966666666754	0.995613236440634
ITM2A	-0.135366333333333	0.499850659274909
IARS	-0.135926666666665	0.549323798856043
MICALL1	0.0909433333333329	0.707538975864338
TRMT5	-0.108689000000000	0.623903073849364
PNLIP	-0.0375433333333333	0.885345988320645
HCN4	-0.0377979999999994	0.915480183438261
ZC2HC1B	-0.0306023333333334	0.91562522450879
SLCO1B3	0.118942333333333	0.599409959328955
PRAF2	0.0370216666666677	0.880429228421837
SHC4	0.119579000000000	0.732086971105268
CDH1	-0.0744899999999998	0.786460365353421
FGF8	-0.0862370000000003	0.776805598353461
IDS	0.0749421666666698	0.761406666779549
DOHH	-0.0307166666666657	0.931714916765969
SGK494	-0.313250333333333	0.27071513514891
WDR88	-0.0286919999999996	0.923019543204612
BOC	-0.113453666666666	0.673995132867941
CBLN2	0.0924160000000007	0.704370299831112
TMEM54	0.0340450000000017	0.895093529187836
SFTPD	-0.142737333333333	0.549323798856043
TTC9C	0.137567666666666	0.590841338570121
ITGA2B	0.0306553333333342	0.931859006463093
RDM1	0.218162000000001	0.258700580229750
TBX15	-0.0206653333333333	0.946623914607177
FUCA2	0.0690590000000009	0.771847553133033
SEC14L3	0.0278253333333332	0.94010374131705
SECTM1	-0.182714999999999	0.384179305818026
ALG13	0.160754333333334	0.523041310312964
TRMT10B	-0.0505426666666661	0.838336524351522
ZNF90	0.0751576666666677	0.748715075113364
PCDHB1	0.0914770000000006	0.671492528470281
DTNBP1	-0.306466333333332	0.132957584348716
CPXM2	0.0387170000000005	0.874351113566721
OR2L13	0.0213726666666666	0.935976721437737
ALDOC	-0.327994333333333	0.216591326893487
IKBKAP	-0.0243063333333321	0.930612078459836
SUV39H1	-0.150020666666666	0.442294185443201
MMP25	-0.0844389999999992	0.80108268456699
FBXO42	0.204048000000000	0.302316846105060
FGF21	-0.0397439999999997	0.870489343487753
LOC729164	0.223824666666668	0.322893184569333
RAD1	-0.236315666666666	0.238780185222418
TMIGD2	-0.382740333333334	0.113700575160835
GOLGA1	0.136163000000001	0.54201946574576
CITED4	0.103777333333334	0.662124890319915
QSOX2	-0.176095333333332	0.464422404884939
KLHL17	-0.0683936666666658	0.80796582766673
sept-01	-0.0598283333333327	0.87152108397136
GNB1	0.0265700000000002	0.918760683387302
PARP4	-0.152029333333333	0.491667718974619
TUT1	-0.0919053333333333	0.677268057457651
FAM5C	0.0771706666666671	0.762898679429892
CROT	0.229071000000000	0.25470355352902
HAPLN4	-0.0715153333333337	0.845737357656109
RBM33	-0.0761774999999997	0.729303008652613
NKX6-2	-0.00362666666666603	0.993474375150267
ZNF319	0.202237666666668	0.29098458066948
KCNT2	0.0174550000000003	0.95784037718285
PARD3B	0.157398666666667	0.469591696339734
ZDHHC22	-0.0558913333333326	0.847897923153334
AP4S1	0.220337333333334	0.466833909493819
SLC52A1	-0.0754129999999994	0.781986317719904
PPP2R3C	0.198603666666667	0.405379282739141
ZBTB32	-0.0211459999999991	0.95765714061609
CASQ2	0.102465666666667	0.673538419974363
SLAMF1	0.030641666666667	0.919420614501031
ABL1	0.087359333333335	0.730907166061737
FOCAD	-0.370177666666667	0.169027316227871
CRTAM	0.101026000000000	0.639002829892966
IFITM2	-0.229045333333333	0.231095714637061
RNF141	0.217863000000001	0.351907021382432
NUP210P1	-0.212360333333333	0.261011849103251
FUT5	-0.310098	0.305655404008506
GOLGA3	-0.0202789999999986	0.941979039201472
NT5C	0.126151333333334	0.546876652092462
GPRASP1	-0.0535643333333329	0.841643842869151
ZNF785	-0.0903646666666665	0.70610473471702
RFX1	0.0714723333333337	0.763010509046616
IBTK	0.093007	0.682390613806982
FGF23	-0.269974666666667	0.205336588312115
IL15	-0.0386469999999989	0.891664661404789
TTPA	0.00726000000000073	0.987134800094338
RAD51	0.163408666666667	0.49038083653267
NLGN4Y	-0.193600666666666	0.394132743055997
ZNF544	0.133519000000001	0.516040564500327
RRN3P2	0.0239948333333329	0.925845244747948
ZBTB25	0.279277333333334	0.231998578744259
LOC728613	0.125236000000001	0.558858878468157
MCHR2	-0.138500999999999	0.492100665301584
GZMB	-0.155780333333332	0.549664615421682
BACH2	0.131856666666667	0.541939010010167
LGALS12	-0.0142573333333329	0.964514058161652
HTR2B	-0.00093866666666690	0.997144862160692
SGCZ	-0.150986000000000	0.459949741425718
RASGEF1A	-0.0381559999999997	0.911600329626215
GYS1	0.0127160000000012	0.969387309763954
OR1F1	-0.0973253333333338	0.73097308185803
PDCL	0.0268793333333347	0.915761046438965
SRSF5	-0.0482106666666658	0.833915232044739
CARD10	-0.00980133333333313	0.974895360062947
FAM83C	-0.136169333333333	0.613737891484298
SCAP	0.0400943333333341	0.870002591217953
AFF4	0.0483246666666673	0.847985525870412
SLC6A20	0.00672700000000027	0.987134800094338
DGCR14	-0.00347666666666571	0.991175862027014
TUSC3	0.238116666666668	0.205838922584493
EPHA8	-0.0877236666666661	0.748388402768556
RCC1	-0.0563936666666656	0.830234611990443
POLQ	0.0931063333333333	0.775688971019473
MAP2K1	-0.0287203333333322	0.90947946741371
ERVH-6	-0.135834333333333	0.600310031030304
SPRR1B	-0.0704386666666659	0.760951989611575
RBBP8	0.123803333333335	0.549323798856043
L3MBTL2	-0.0990746666666659	0.637224122022876
ADH4	0.0696763333333335	0.761257561656748
MRPL45	-0.207602999999998	0.316090386778478
ZNF775	-0.113091000000000	0.597274793991978
MDS2	-0.0359226666666659	0.910190419163007
CDH7	-0.142532000000000	0.60026500215056
PRPSAP2	0.156670000000002	0.426518032099216
IDUA	0.0875980000000015	0.684816738812494
NFKBIA	0.061273000000001	0.814959196808566
VWA3B	-0.141965999999999	0.646581321628762
ARHGAP36	-0.114632000000000	0.601564043046757
EVI5L	0.0021436666666671	0.994738356997797
LINS	0.107713333333334	0.613418255499423
UCA1	0.0836856666666675	0.745703398753986
PLXND1	-0.0598549999999996	0.821421133422134
WFS1	0.0171160000000004	0.95482028291900
ADAM18	-0.0422883333333334	0.85994094150432
EPB41L1	-0.262088333333333	0.248340336813126
APC2	-0.0981219999999995	0.7615367624187
CECR5	-0.139520999999999	0.517547647029412
EEF1A2	-0.107754666666666	0.657217907037306
DIABLO	-0.236861333333332	0.256849084629137
XG	-0.163380333333333	0.396820546738918
EXOSC9	0.079458333333334	0.728708142582036
DMBX1	-0.00161033333333212	0.99628178244892
ZNF623	0.154196333333334	0.573320977469053
POMT1	0.108193333333334	0.604966458785844
SHANK2-AS3	-0.0488376666666657	0.858848223547254
OR1G1	-0.0271076666666664	0.92484471634727
MYO16	-0.0514576666666664	0.824746506521392
DYNC1LI2	0.147263333333336	0.514568255062501
MAGEE2	-0.184803333333333	0.426518032099216
CACNG1	-0.0686006666666664	0.772139923817113
SLC39A5	-0.0529486666666662	0.82616467676523
MFSD12	-0.0750159999999992	0.734968991436953
MRRF	-0.133525333333332	0.573445212873666
IL12RB2	-0.0892506666666664	0.690213956173797
SRSF6	-0.0229896666666653	0.930375308310121
MPP5	0.277011666666667	0.512796060754107
KCNK15	-0.0529979999999992	0.888181586513563
SH3BP5L	-0.158060666666665	0.446756640099031
FMO6P	-0.0417743333333329	0.880844178274306
QPCTL	-0.239692999999999	0.202381362671074
CNN3	0.210643333333335	0.265444694653544
TUBGCP5	0.153462000000001	0.485767303362274
NCOA3	0.229619000000001	0.256082730455995
IP6K1	0.0667073333333343	0.815540776675037
CCRL2	0.0516305000000007	0.85013576481729
IPMK	0.243518000000001	0.343572153228906
SLC2A11	-0.0957329999999984	0.673701601183362
EEFSEC	0.0760643333333352	0.748579513438275
DCK	0.0335316666666685	0.899614658619676
LOC339240	-0.617304999999999	0.107866708545887
TTLL12	-0.263449333333333	0.159075946945580
CHTOP	-0.148207333333333	0.449828629541335
ANKIB1	0.0843080000000005	0.710004432586908
P2RX3	-0.00165566666666636	0.99597023247862
PRSS12	-0.107369666666666	0.712601873916151
IFIT3	0.206641666666666	0.291481585177291
SMEK2	-0.0900813333333324	0.671582238113164
TNKS	-0.00072766666666552	0.997953056544486
MAGEB3	-0.0822033333333329	0.746473454296225
LINC00028	0.0311856666666669	0.904236796123256
GLUD1	-0.0408766666666666	0.866051984632626
SLC12A7	-0.097354333333332	0.698340448759983
ARF6	-0.0111973333333326	0.97002499251073
PSIP1	0.103910333333334	0.657299463983387
POU1F1	0.00305500000000033	0.992981946108554
PANK4	-0.0620209999999995	0.780704356521475
POR	-0.255435333333333	0.18952159968825
NYAP2	-0.00205566666666652	0.995114774989911
ZFP82	0.261955333333334	0.205927392898039
MYL1	0.0220253333333337	0.951767328727707
FFAR3	-0.0829386666666665	0.766915576647578
STAT4	-0.160211333333333	0.514889931507188
AZU1	-0.218539333333333	0.527465067495661
DDX3X	-0.133793333333332	0.512138212509218
TMEM132B	-0.0711689999999997	0.766132481270445
ADAMTS8	-0.262107999999999	0.175210652385112
OSMR	0.0737263333333346	0.730776900973603
PURG	-0.0820356666666665	0.716057356951225
ITGB6	0.0739623333333338	0.744191906125539
CD37	0.0782960000000003	0.787739636244196
PLEK	-0.222845000000000	0.311439437711061
IRF2BPL	0.0600603333333342	0.786973845403943
FZD2	0.061886000000001	0.796708478797823
ENHO	-0.158316666666666	0.719909781429035
SOX18	-0.0304806666666663	0.937717709824356
SEMA3F	-0.0833256666666661	0.789149377548591
KCNG3	-0.162416333333333	0.398554167047557
RPS28	0.028646666666668	0.911600329626215
SLC18A1	0.0334470000000003	0.904018282943947
DSCR10	-0.0551893333333334	0.83822720696374
GPR107	0.106561666666668	0.643688901525294
OLFM3	0.0153356666666670	0.972261709812365
CTCFL	-0.0208243333333323	0.944539774796585
ZNF343	0.150759666666667	0.592716584553539
HOXD12	0.0264806666666674	0.955928393298083
LIG4	0.00428233333333474	0.988942941807152
APLNR	-0.0345203333333328	0.912081144914596
GUSBP5	-0.195812666666666	0.309421300309741
CABP1	-0.243412333333333	0.222331780603294
RNASEH1	-0.180744666666666	0.343729765439488
NLRX1	0.038949666666667	0.880131955403697
SLC25A24	0.431603666666667	0.0894144790631108
COLEC12	0.357970666666666	0.131549958663763
CLK4	0.0556781666666666	0.87709801222343
REXO1	-0.0498993333333336	0.830926049084239
C11orf48	-0.078328666666666	0.771412700555691
GOLPH3L	-0.0379493333333325	0.904507944803624
ZNF2	0.0638216666666681	0.844766787725698
TMEM206	-0.224664333333332	0.277100753732215
FAM64A	0.247916333333335	0.216469715681292
DBF4B	-0.00755799999999923	0.98256318768706
BCAR3	0.0104053333333345	0.974451420920923
CDCA7	0.0833670000000015	0.762118416653633
SPTBN2	-0.201732333333333	0.296952839921866
GTF2B	-0.00124266666666572	0.99704422037925
IFNA2	0.00818100000000016	0.985263856374185
TBL1X	0.327617666666667	0.243957990539057
MAFG	0.0170388888888895	0.950884054684253
METTL14	-0.0365626666666659	0.883114887563545
GREM1	-0.0327103333333324	0.89637298686676
BCL2L12	0.0310850000000014	0.904507944803624
COMMD3	0.0316010000000002	0.90945379489823
DNAAF1	-0.122782666666667	0.545778786908619
FBRSL1	-0.0571799999999991	0.846906282289456
ZFAND3	0.00798833333333342	0.983098154995337
C1orf52	0.0056636666666673	0.987937064305561
TIGD2	-0.150188666666666	0.518836392563847
TMEM207	-0.0134109999999995	0.965608911524945
CTTN	-0.0373619999999995	0.887780036680668
FERMT3	-0.254775333333333	0.246594398491240
POU5F1B	-0.0426730000000007	0.910252591150996
ATG14	-0.192601999999998	0.472370507912389
C3orf18	-0.0887183333333319	0.758098310478085
LACC1	-0.0234383333333327	0.949287545570912
RAB33B	0.0413500000000022	0.886909407509907
TAS2R8	0.128630666666667	0.5293518047673
CLEC2D	0.378824666666667	0.0725770605949615
PARPBP	0.191145666666667	0.399012880214421
IPO11	0.121744000000001	0.626750668682093
ENTPD1	-0.237069000000000	0.446756640099031
OR2B2	0.0619986666666668	0.777406710539424
MFSD1	0.221568333333334	0.259772013363267
NKX6-3	-0.0880456666666657	0.783918962405407
BARX2	-0.063802	0.817592590695949
CTC1	0.0099243333333346	0.975878170822231
CHRNB4	-0.141684666666666	0.637426515050706
PANX2	-0.0176913333333335	0.95784037718285
TM2D3	0.166622000000001	0.575378149225683
IFNB1	-0.0147249999999999	0.96797990593595
ACAP2	0.0217183333333338	0.937591579324882
ZNF561	0.171892666666667	0.409994360794613
RNF183	-0.0766286666666663	0.723993424337833
XAF1	-0.0259870000000002	0.926246672706072
ADCY4	-0.126718666666666	0.586777560503894
PDIA4	-0.376286666666666	0.0809230308622037
ANKRD45	-0.0803349999999996	0.769582581088788
SGTA	-0.0710733333333318	0.766497698403098
GPR111	-3.69999999993521e-0	0.999822702792133
GPR160	-0.147883666666666	0.589703432017128
CENPA	0.0417836666666669	0.872930585008323
GPX4	0.0272466666666682	0.914739856620534
FRAS1	-0.139606666666666	0.766132481270445
CENPQ	0.230152666666667	0.269739446716269
PAN2	0.107505000000001	0.595928600780435
PDPR	-0.239853666666666	0.237531127392486
OR5L2	-0.0783073333333332	0.733650645007746
CCDC115	-0.0725773333333325	0.809505390888975
ALX4	-0.302140666666666	0.175210652385112
ZNF493	0.488276333333334	0.0292750036633431
SLC1A6	-0.163295333333333	0.484125153753832
DBF4	0.102744000000001	0.623123457579993
NPB	-0.124161333333332	0.76368723681351
NEK6	0.786174666666668	0.00784994780223591
HABP4	-0.105235666666665	0.693664816978074
NKD2	-0.227015333333332	0.41785973815832
IFI35	0.267100333333335	0.281687717156474
PPP2R2B	-0.616718666666666	0.0870358983821552
KIAA1614	-0.0380563333333324	0.909196271455697
DHRS9	-0.0589743333333332	0.798736789384715
